kH,objective,rmse_bcr,mape_percent,max_abs_error_bcr,bias_bcr
1.092982456140351,0.0051753676117399375,0.07194002788253517,5.037807581128724,0.09133572008929569,-0.07016032984846485
1.0968671679197994,0.005265718739834333,0.07256527227148213,5.082904803912377,0.09199727114653,-0.07078992481273713
1.1007518796992481,0.005356546007659943,0.07318842809939248,5.127845216722927,0.09265574547107991,-0.07141739092796015
1.1046365914786969,0.005447842654436726,0.07380950246707212,5.172629471221859,0.09331116257309291,-0.07204273647022053
1.1085213032581454,0.005539601992204787,0.07442850255248178,5.217258217668901,0.09396354182625388,-0.072665969706647
1.112406015037594,0.0056318174050600895,0.07504543560443959,5.261732104879939,0.09461290246841236,-0.07328709889468232
1.1162907268170428,0.0057244823483975195,0.07566030893670418,5.306051780186303,0.0952592636022187,-0.07390613228137624
1.1201754385964913,0.005817590348161641,0.07627312992241528,5.350217889395538,0.09590264419577577,-0.07452307810270083
1.1240601503759398,0.005911135000104667,0.07688390598886523,5.394231076753444,0.09654306308330085,-0.07513794458288543
1.1279448621553887,0.006005109969051917,0.07749264461258189,5.4380919849074925,0.09718053896579804,-0.07575073993377254
1.1318295739348372,0.006099508988174512,0.0780993533147011,5.4818012548714785,0.09781509041174141,-0.07636147235419269
1.1357142857142857,0.006194325858269454,0.07870403965661137,5.525359525991493,0.09844673585776786,-0.07697015002935932
1.1395989974937344,0.006289554447046758,0.07930671123585165,5.568767435913022,0.09907549360937673,-0.07757678113028148
1.143483709273183,0.006385188688423938,0.07990737568224812,5.612025620549329,0.09970138184164146,-0.0781813738131956
1.1473684210526316,0.006481222581827431,0.08050604065427283,5.655134714050909,0.1003244185999248,-0.07878393621901444
1.1512531328320803,0.0065776501915012515,0.0811027138356125,5.6980953487761425,0.10094462180060426,-0.07938447647279397
1.155137844611529,0.006674465645822554,0.08169740293193263,5.740908155263001,0.10156200923180392,-0.07998300268321676
1.1590225563909775,0.006771663136624172,0.08229011566782594,5.783573762201827,0.10217659855412964,-0.08057952294209211
1.162907268170426,0.00686923691852413,0.08288085978393402,5.826092796409192,0.10278840730141425,-0.0811740453238726
1.1667919799498747,0.00696718130826188,0.08346964303423059,5.868465882802705,0.10339745288146385,-0.08176657788518549
1.1706766917293234,0.007065490684041517,0.08405647318345873,5.910693644376876,0.10400375257681271,-0.08235712866438068
1.174561403508772,0.007164159484881518,0.08464135800471019,5.952776702179883,0.10460732354547875,-0.08294570568109245
1.1784461152882206,0.007263182209971415,0.08522430527714155,5.994715675291347,0.10520818282172573,-0.083532316935817
1.1823308270676693,0.007362553418034881,0.08580532278381617,6.036511180800928,0.10580634731682825,-0.08411697040950301
1.1862155388471178,0.007462267726699517,0.08638441830966692,6.078163833787877,0.10640183381983914,-0.08469967406315689
1.1901002506265663,0.007562319811873203,0.08696159963957197,6.119674247301467,0.10699465899836125,-0.0852804358374617
1.1939849624060153,0.007662704407126767,0.08753687455653628,6.161043032342197,0.10758483939931973,-0.08585926365240856
1.1978696741854638,0.007763416303083201,0.08811025083997436,6.202270797843862,0.10817239144973789,-0.08643616540694157
1.2017543859649122,0.007864450346813118,0.0886817362640872,6.243358150656412,0.10875733145751432,-0.08701114897861464
1.205639097744361,0.007965801441236719,0.08925133859632985,6.284305695529632,0.10933967561220204,-0.08758422222326194
1.2095238095238097,0.008067464544531716,0.08981906559596195,6.325114035097489,0.1099194399857879,-0.08815539297467852
1.2134085213032582,0.008169434669547624,0.0903849250126791,6.365783769863276,0.1104966405334733,-0.08872466904431353
1.2172932330827069,0.008271706883226312,0.09094892458532047,6.406315498185533,0.11107129309445685,-0.08929205822097579
1.2211779448621556,0.008374276306028192,0.0915110720406454,6.446709816264478,0.11164341339271489,-0.08985756827054754
1.225062656641604,0.008477138111364971,0.09207137509218037,6.486967318129356,0.11221301703778375,-0.09042120693571261
1.2289473684210526,0.00858028752503793,0.09262984143912766,6.52708859562625,0.11278011952554223,-0.09098298193569203
1.2328320802005013,0.00868371982468247,0.09318647876533628,6.567074238406695,0.11334473623899322,-0.09154290096599241
