kz,effective_IR_CPT,target_effective_IR_CPT,objective
1.4906015037593985,0.4755634356816454,0.564344187245019,0.007882021848157467
1.4947368421052631,0.47513648684993526,0.564344187245019,0.007958013809779025
1.4988721804511278,0.47471168088754584,0.564344187245019,0.008033986195922467
1.5030075187969925,0.47428900260845686,0.564344187245019,0.008109936279925298
1.5071428571428571,0.4738684369607708,0.564344187245019,0.008185861389497638
1.5112781954887218,0.4734499690253482,0.564344187245019,0.008261758905765137
1.5154135338345864,0.47303358401446166,0.564344187245019,0.00833762626232827
1.519548872180451,0.4726192672704614,0.564344187245019,0.008413460944338999
1.5236842105263158,0.47220700426445605,0.564344187245019,0.008489260487593738
1.5278195488721804,0.47179678059500907,0.564344187245019,0.008565022477642303
1.531954887218045,0.47138858198684713,0.564344187245019,0.00864074454891307
1.5360902255639097,0.47098239428958466,0.564344187245019,0.008716424383853389
1.5402255639097744,0.4705782034764617,0.564344187245019,0.008792059712085356
1.544360902255639,0.47017599564309354,0.564344187245019,0.008867648309576946
1.5484962406015037,0.46977575700623747,0.564344187245019,0.00894318799782729
1.5526315789473684,0.4693774739025702,0.564344187245019,0.009018676643066848
1.556766917293233,0.46898113278747994,0.564344187245019,0.00909411215547156
1.5609022556390977,0.46858672023387016,0.564344187245019,0.00916949248839126
1.5650375939849623,0.4681942229309796,0.564344187245019,0.009244815637591046
1.569172932330827,0.4678036276832105,0.564344187245019,0.009320079640507097
1.5733082706766917,0.46741492140897417,0.564344187245019,0.009395282575514648
1.5774436090225563,0.4670280911395457,0.564344187245019,0.009470422561209718
1.581578947368421,0.4666431240179335,0.564344187245019,0.009545497755702957
1.5857142857142856,0.46626000729775974,0.564344187245019,0.009620506355926336
1.5898496240601503,0.4658787283421534,0.564344187245019,0.009695446596951918
1.593984962406015,0.46549927462265595,0.564344187245019,0.009770316751322587
1.5981203007518796,0.4651216337181383,0.564344187245019,0.009845115128394704
1.6022556390977443,0.4647457933137291,0.564344187245019,0.009919840073692402
1.606390977443609,0.4643717411997568,0.564344187245019,0.009994489968272856
1.6105263157894736,0.4639994652707006,0.564344187245019,0.010069063228103263
